date,country,serie,z_score
2023-01-23,CLP,FX,-0.10570313522256829
2023-01-24,CLP,FX,-0.239100500532057
2023-01-25,CLP,FX,-0.42497514900814604
2023-01-26,CLP,FX,-0.552056192516754
2023-01-27,CLP,FX,-0.5922458166105448
2023-01-30,CLP,FX,-0.4354938164901017
2023-01-31,CLP,FX,-0.44487699296202027
2023-02-01,CLP,FX,-0.4860348098076098
2023-02-02,CLP,FX,-1.1326243538026863
2023-02-03,CLP,FX,-1.3486278719078242
2023-02-06,CLP,FX,-1.4547365528799237
2023-02-07,CLP,FX,-1.157693486715229
2023-02-08,CLP,FX,-1.3696727059484486
2023-02-09,CLP,FX,-1.4692202326549513
2023-02-10,CLP,FX,-1.420101391396222
2023-02-13,CLP,FX,-1.3788262184036868
2023-02-14,CLP,FX,-1.437616209884071
2023-02-15,CLP,FX,-1.6556714841870828
2023-02-16,CLP,FX,-1.6144983163051172
2023-02-17,CLP,FX,-1.6762919011492665
2023-02-20,CLP,FX,-1.5692510996742468
2023-02-21,CLP,FX,-1.590979316913076
2023-02-22,CLP,FX,-1.3502673645378094
2023-02-23,CLP,FX,-1.3052060675519999
2023-02-24,CLP,FX,-1.2803015939237834
2023-02-27,CLP,FX,-0.9060283847046603
2023-02-28,CLP,FX,-0.5129182346494103
2023-03-01,CLP,FX,-0.28679810346415086
2023-03-02,CLP,FX,-0.7085280418183655
2023-03-03,CLP,FX,-0.7577627083892148
2023-03-06,CLP,FX,-0.9809515781676389
2023-03-07,CLP,FX,-1.1709078800569503
2023-03-08,CLP,FX,-1.4152993835939762
2023-03-09,CLP,FX,-1.5003098953280374
2023-03-10,CLP,FX,-1.8316182701889583
2023-03-13,CLP,FX,-1.9945610448931792
2023-03-14,CLP,FX,-1.5396286082074107
2023-03-15,CLP,FX,-1.95970953571252
2023-03-16,CLP,FX,-1.378647158053238
2023-03-17,CLP,FX,-1.3283497623778826
2023-03-20,CLP,FX,-1.0109319372610408
2023-03-21,CLP,FX,-0.8724945251007947
2023-03-22,CLP,FX,-1.0261318621534465
2023-03-23,CLP,FX,-1.0170971018971542
2023-03-24,CLP,FX,-1.4874695107453821
2023-03-27,CLP,FX,-1.055697945008687
2023-03-28,CLP,FX,-1.067687215809085
2023-03-29,CLP,FX,-1.3024312526116528
2023-03-30,CLP,FX,-1.5422966330678909
2023-03-31,CLP,FX,-1.788907837760909
2023-04-03,CLP,FX,-1.8030686802085834
2023-04-04,CLP,FX,-1.4596306566869148
2023-04-05,CLP,FX,-1.1089418995555511
2023-04-06,CLP,FX,-1.2088992453824092
2023-04-10,CLP,FX,-0.9948488550924101
2023-04-11,CLP,FX,-0.8129277877747878
2023-04-12,CLP,FX,-1.1081081228420249
2023-04-13,CLP,FX,-1.2395004277361381
2023-04-14,CLP,FX,-1.2348673986924752
2023-04-17,CLP,FX,-1.0571541536533708
2023-04-18,CLP,FX,-0.9187901673128311
2023-04-19,CLP,FX,-1.175618847465344
2023-04-20,CLP,FX,-1.1044773905055707
2023-04-21,CLP,FX,-1.300528641724945
2023-04-24,CLP,FX,-1.28878619117946
2023-04-25,CLP,FX,-0.7849634377460066
2023-04-26,CLP,FX,-0.777867311510633
2023-04-27,CLP,FX,-1.0367900265422711
2023-04-28,CLP,FX,-1.1494141815677266
2023-05-02,CLP,FX,-1.0461112209826244
2023-05-03,CLP,FX,-0.7817419623051879
2023-05-04,CLP,FX,-0.9364148865285641
2023-05-05,CLP,FX,-1.0375668731459309
2023-05-08,CLP,FX,-1.070119950253868
2023-05-09,CLP,FX,-1.230685170813346
2023-05-10,CLP,FX,-1.277997960546639
2023-05-11,CLP,FX,-1.4039043837900704
2023-05-12,CLP,FX,-1.2001485660389486
2023-05-15,CLP,FX,-1.578516361468839
2023-05-16,CLP,FX,-1.7227644198047483
2023-05-17,CLP,FX,-1.4604126601922942
2023-05-18,CLP,FX,-1.3981636872699932
2023-05-19,CLP,FX,-1.4101494694387584
2023-05-22,CLP,FX,-1.4634830630838944
2023-05-23,CLP,FX,-1.5258089530336685
2023-05-24,CLP,FX,-1.680739167141546
2023-05-25,CLP,FX,-1.4166837040634759
2023-05-26,CLP,FX,-1.511398672095198
2023-05-29,CLP,FX,-1.557278797999973
2023-05-30,CLP,FX,-1.5350241418106594
2023-05-31,CLP,FX,-1.5986433651684497
2023-06-01,CLP,FX,-1.19879164303011
2023-06-02,CLP,FX,-1.1898768695935735
2023-06-05,CLP,FX,-1.4869227249523183
2023-06-06,CLP,FX,-1.4277692007277496
2023-06-07,CLP,FX,-1.2296481692768775
2023-06-08,CLP,FX,-1.3757673556817684
2023-06-09,CLP,FX,-1.4046192552154277
2023-06-12,CLP,FX,-1.677605947009671
2023-06-13,CLP,FX,-1.0287904870199653
2023-06-14,CLP,FX,-1.0181588135183453
2023-06-15,CLP,FX,-1.3292686277430952
2023-06-16,CLP,FX,-1.0639987099222918
2023-06-19,CLP,FX,-1.329671091967957
2023-06-20,CLP,FX,-1.2451324268257133
2023-06-22,CLP,FX,-0.819860505206502
2023-06-23,CLP,FX,-0.8649577113536221
2023-06-27,CLP,FX,-0.7732431014409441
2023-06-28,CLP,FX,-1.2177459878350496
2023-06-29,CLP,FX,-1.17452136943379
2023-06-30,CLP,FX,-1.3230779458194433
2023-07-03,CLP,FX,-1.2521994791167081
2023-07-04,CLP,FX,-1.268094283728176
2023-07-05,CLP,FX,-1.446171509528783
2023-07-06,CLP,FX,-1.480052021694844
2023-07-07,CLP,FX,-1.3008444400884356
2023-07-10,CLP,FX,-1.1791892241715491
2023-07-11,CLP,FX,-0.9232755756042992
2023-07-12,CLP,FX,-0.7159095729041043
2023-07-13,CLP,FX,-0.871224828908823
2023-07-14,CLP,FX,-0.7134250230915611
2023-07-17,CLP,FX,-0.5726889770718246
2023-07-18,CLP,FX,-0.39937224401923604
2023-07-19,CLP,FX,-0.7636182995909734
2023-07-20,CLP,FX,-0.756326629105877
2023-07-21,CLP,FX,-0.9798127383040104
2023-07-24,CLP,FX,-0.5710762054383592
2023-07-25,CLP,FX,-0.3316443133274802
2023-07-26,CLP,FX,-0.14436570521990072
2023-07-27,CLP,FX,-0.20870993841932223
2023-07-28,CLP,FX,-0.1971473239024898
2023-07-31,CLP,FX,-0.20286907907170285
2023-08-01,CLP,FX,0.16237100981597416
2023-08-02,CLP,FX,0.18229375195710146
2023-08-03,CLP,FX,0.20074207165299154
2023-08-04,CLP,FX,0.11481789336497411
2023-08-07,CLP,FX,0.24759703694933802
2023-08-08,CLP,FX,0.30200683065977646
2023-08-09,CLP,FX,0.4802401253937653
2023-08-10,CLP,FX,0.4620253971923
2023-08-11,CLP,FX,0.31508266286842157
2023-08-14,CLP,FX,0.18913474127223467
2023-08-16,CLP,FX,0.26761284680164926
2023-08-17,CLP,FX,0.21043565224482993
2023-08-18,CLP,FX,0.30803235252889677
2023-08-21,CLP,FX,0.35424604848749874
2023-08-22,CLP,FX,0.47165598518529184
2023-08-23,CLP,FX,0.24300910527335892
2023-08-24,CLP,FX,0.1814074193593732
2023-08-25,CLP,FX,0.07133591483258582
2023-08-28,CLP,FX,-0.3027298230500236
2023-08-29,CLP,FX,-0.2193423561227532
2023-08-30,CLP,FX,0.1319978897881351
2023-08-31,CLP,FX,0.009504619661563915
2023-09-01,CLP,FX,0.04112601746492987
2023-09-04,CLP,FX,-0.20647561326967648
2023-09-05,CLP,FX,-0.19894337752919236
2023-09-06,CLP,FX,0.17709314908100948
2023-09-07,CLP,FX,0.25798794342660825
2023-09-08,CLP,FX,0.450413126932635
2023-09-11,CLP,FX,0.7948563444552217
2023-09-12,CLP,FX,0.6682968201553882
2023-09-13,CLP,FX,1.0798530264917565
2023-09-14,CLP,FX,0.9581309955678651
2023-09-15,CLP,FX,0.7562872088042992
2023-09-20,CLP,FX,0.700380152686603
2023-09-21,CLP,FX,0.23688667087096046
2023-09-22,CLP,FX,0.6238071268424262
2023-09-25,CLP,FX,0.46899050649685214
2023-09-26,CLP,FX,0.5381380710705675
2023-09-27,CLP,FX,0.5844586820532202
2023-09-28,CLP,FX,0.626955215912107
2023-09-29,CLP,FX,0.7593374363122353
2023-10-02,CLP,FX,0.3786660544982875
2023-10-03,CLP,FX,0.4259516435991059
2023-10-04,CLP,FX,0.766832410217499
2023-10-05,CLP,FX,0.7595227161388564
2023-10-06,CLP,FX,0.8653398520107785
2023-10-10,CLP,FX,0.684416845008951
2023-10-11,CLP,FX,1.1211834509049459
2023-10-12,CLP,FX,1.1522962822483223
2023-10-13,CLP,FX,0.8670582355577073
2023-10-16,CLP,FX,1.2246335987555397
2023-10-17,CLP,FX,1.2771428117810049
2023-10-18,CLP,FX,1.2873290448380703
2023-10-19,CLP,FX,0.735049972987848
2023-10-20,CLP,FX,0.8529047006102429
2023-10-23,CLP,FX,0.9589707147123306
2023-10-24,CLP,FX,1.027509626679242
2023-10-25,CLP,FX,0.7609482282515005
2023-10-26,CLP,FX,0.6234161230858171
2023-10-30,CLP,FX,0.9186946185109138
2023-10-31,CLP,FX,0.5663815531908922
2023-11-02,CLP,FX,0.22394824681986697
2023-11-03,CLP,FX,0.09241400378744259
2023-11-06,CLP,FX,-0.002116450013761651
2023-11-07,CLP,FX,-0.12553245798271465
2023-11-08,CLP,FX,0.11630965134012679
2023-11-09,CLP,FX,0.41935087612624994
2023-11-10,CLP,FX,0.4919579575371226
2023-11-13,CLP,FX,0.8077811536858034
2023-11-14,CLP,FX,0.7884685136906855
2023-11-15,CLP,FX,0.7747735449845522
2023-11-16,CLP,FX,0.27944945999525533
2023-11-17,CLP,FX,0.07788954621598734
2023-11-20,CLP,FX,0.16919065681367343
2023-11-21,CLP,FX,0.1287516654281474
2023-11-22,CLP,FX,0.02834744936813476
2023-11-23,CLP,FX,0.12818655668491055
2023-11-24,CLP,FX,0.10595297419600436
2023-11-27,CLP,FX,0.20113453264963085
2023-11-28,CLP,FX,0.06501627292315974
2023-11-29,CLP,FX,-0.11019062396194343
2023-11-30,CLP,FX,-0.06329403417523488
2023-12-01,CLP,FX,-0.06018451407778847
2023-12-04,CLP,FX,-0.19965009483231014
2023-12-05,CLP,FX,-0.37171427942123897
2023-12-06,CLP,FX,0.02677606580326416
2023-12-07,CLP,FX,-0.09138010714606924
2023-12-11,CLP,FX,-0.32364314711695785
2023-12-12,CLP,FX,0.2519971933611966
2023-12-13,CLP,FX,-0.1181265075672573
2023-12-14,CLP,FX,-0.23541858460024465
2023-12-15,CLP,FX,-0.5363306250961621
2023-12-18,CLP,FX,-0.4379281702373598
2023-12-19,CLP,FX,-0.37252859751817363
2023-12-20,CLP,FX,-0.9273136182796434
2023-12-21,CLP,FX,-0.7026864230682499
2023-12-22,CLP,FX,-0.4089659364383443
2023-12-26,CLP,FX,-0.19669758027132497
2023-12-27,CLP,FX,0.23808153033365687
2023-12-28,CLP,FX,0.22682970869721622
2023-12-29,CLP,FX,0.24059019729421077
2024-01-02,CLP,FX,-0.10036226293167635
2024-01-03,CLP,FX,-0.18724823786571831
2024-01-04,CLP,FX,0.0018670418672322368
2024-01-05,CLP,FX,0.008809164447084948
2024-01-08,CLP,FX,0.18771118113813978
2024-01-09,CLP,FX,0.4338129625111638
2024-01-10,CLP,FX,0.7430894595720058
2024-01-11,CLP,FX,0.8821769313008031
2024-01-12,CLP,FX,0.5660934514018509
2024-01-15,CLP,FX,0.39627353239005964
2024-01-16,CLP,FX,0.4019505826431044
2024-01-17,CLP,FX,0.4546180719833252
2024-01-18,CLP,FX,0.6378324390661754
2024-01-19,CLP,FX,0.4064286716077556
2024-01-22,CLP,FX,0.08363115234913975
2024-01-23,CLP,FX,0.030359649405458107
2024-01-24,CLP,FX,0.12075691653919145
2024-01-25,CLP,FX,0.030161016704026558
2024-01-26,CLP,FX,0.20989570726644377
2024-01-29,CLP,FX,0.17090135350875454
2024-01-30,CLP,FX,0.46242618151257847
2024-01-31,CLP,FX,0.5754029846564845
2024-02-01,CLP,FX,0.578959053296259
2024-02-02,CLP,FX,0.7429739345123699
2024-02-05,CLP,FX,0.907578966834165
2024-02-06,CLP,FX,1.4375727460936905
2024-02-07,CLP,FX,1.2790376771049288
2024-02-08,CLP,FX,1.1806336135873632
2024-02-09,CLP,FX,1.3186366954649058
2024-02-12,CLP,FX,1.5067938757297583
2024-02-13,CLP,FX,1.542159393460468
2024-02-14,CLP,FX,1.5571535457396892
2024-02-15,CLP,FX,1.282716513052968
2024-02-16,CLP,FX,1.3923253686457935
2024-02-19,CLP,FX,1.644618610074315
2024-02-20,CLP,FX,1.6117227259946443
2024-02-21,CLP,FX,1.6438641722698581
2024-02-22,CLP,FX,1.7083445278660194
2024-02-23,CLP,FX,2.0060844336656514
2024-02-26,CLP,FX,2.282320161103474
2024-02-27,CLP,FX,2.427861447806283
2024-02-28,CLP,FX,2.1948802290189047
2024-02-29,CLP,FX,2.1889898721668937
2024-03-01,CLP,FX,1.8319898509578507
2024-03-04,CLP,FX,1.8124339197814996
2024-03-05,CLP,FX,1.9662452436471023
2024-03-06,CLP,FX,2.0265081566479197
2024-03-07,CLP,FX,2.068493380203434
2024-03-08,CLP,FX,2.293937676644267
2024-03-11,CLP,FX,1.857501872689521
2024-03-12,CLP,FX,1.9677684090093384
2024-03-13,CLP,FX,1.9720498935703854
2024-03-14,CLP,FX,1.476539114607872
2024-03-15,CLP,FX,1.5148143642971823
2024-03-18,CLP,FX,1.3124328363718278
2024-03-19,CLP,FX,1.3559971090029632
2024-03-20,CLP,FX,1.8792990876368487
2024-03-21,CLP,FX,2.308221346354129
2024-03-22,CLP,FX,1.9880368774612105
2024-03-25,CLP,FX,2.214616326976701
2024-03-26,CLP,FX,2.1720265341179013
2024-03-27,CLP,FX,2.227099143268363
2024-03-28,CLP,FX,2.212553896625859
2024-04-01,CLP,FX,2.2295713034035383
2024-04-02,CLP,FX,2.123486244502525
2024-04-03,CLP,FX,2.07759490425195
2024-04-04,CLP,FX,1.4966473509519596
2024-04-05,CLP,FX,1.01835710347045
2024-04-08,CLP,FX,1.309399345026174
2024-04-09,CLP,FX,1.307854447812229
2024-04-10,CLP,FX,1.1623899810409155
2024-04-11,CLP,FX,1.4195079796354175
2024-04-12,CLP,FX,1.1643675061158314
2024-04-15,CLP,FX,1.4034644257294289
2024-04-16,CLP,FX,1.7909784215270497
2024-04-17,CLP,FX,2.1850425795898705
2024-04-18,CLP,FX,2.0249611025739642
2024-04-19,CLP,FX,1.8199351801595158
2024-04-22,CLP,FX,1.6494546592733523
2024-04-23,CLP,FX,1.6409831796433092
2024-04-24,CLP,FX,1.5935082575989954
2024-04-25,CLP,FX,1.813428627741824
2024-04-26,CLP,FX,1.547056610762894
2024-04-29,CLP,FX,1.655017151846946
2024-04-30,CLP,FX,1.6292756604078598
2024-05-02,CLP,FX,2.0806686672145216
2024-05-03,CLP,FX,2.102363408788434
2024-05-06,CLP,FX,1.5760959319573469
2024-05-07,CLP,FX,1.4188156375421015
2024-05-08,CLP,FX,1.504174256835699
2024-05-09,CLP,FX,1.644871339356084
2024-05-10,CLP,FX,1.6036297670999788
2024-05-13,CLP,FX,1.1714452749469033
2024-05-14,CLP,FX,1.1667896002859521
2024-05-15,CLP,FX,1.0500125682216503
2024-05-16,CLP,FX,0.9276766029244052
2024-05-17,CLP,FX,0.8563640249944744
2024-05-20,CLP,FX,0.7897188354160937
2024-05-22,CLP,FX,0.5168724775414568
2024-05-23,CLP,FX,1.078107008039967
2024-05-24,CLP,FX,1.0281176869905302
2024-05-27,CLP,FX,0.8439107238755643
2024-05-28,CLP,FX,0.6403949124887248
2024-05-29,CLP,FX,0.40751537840989177
2024-05-30,CLP,FX,0.699180132253559
2024-05-31,CLP,FX,1.2048181815300123
2024-06-03,CLP,FX,0.9219078079192345
2024-06-04,CLP,FX,0.5797700297899021
2024-06-05,CLP,FX,0.4360902366462529
2024-06-06,CLP,FX,0.3940890168507685
2024-06-07,CLP,FX,0.6030173305163808
2024-06-10,CLP,FX,0.4578675386627491
2024-06-11,CLP,FX,0.3597509213862144
2024-06-12,CLP,FX,0.2977981105583605
2024-06-13,CLP,FX,-0.062176238554012164
2024-06-14,CLP,FX,-0.03370205814791388
2024-06-17,CLP,FX,0.04040355738929566
2024-06-18,CLP,FX,0.34237953353405437
2024-06-19,CLP,FX,0.23025430014028248
2024-06-21,CLP,FX,-0.08588228427669457
2024-06-24,CLP,FX,0.24610314810753497
2024-06-25,CLP,FX,0.28183152864274996
2024-06-26,CLP,FX,0.28748323970459705
2024-06-27,CLP,FX,0.32365126787602483
2024-06-28,CLP,FX,0.5322404487422668
2024-07-01,CLP,FX,0.2825887369109472
2024-07-02,CLP,FX,0.22115794998128194
2024-07-03,CLP,FX,0.19844476483655168
2024-07-04,CLP,FX,0.020641040222592295
2024-07-05,CLP,FX,-0.09751550922245301
2024-07-08,CLP,FX,-0.1907735849882405
2024-07-09,CLP,FX,0.01277695691858726
2024-07-10,CLP,FX,-0.31367808249996537
2024-07-11,CLP,FX,-0.5585195243364527
2024-07-12,CLP,FX,-0.729104938704001
2024-07-15,CLP,FX,-0.8357419668919625
2024-07-17,CLP,FX,-0.7882832357322277
2024-07-18,CLP,FX,-0.6243285331516689
2024-07-19,CLP,FX,-0.11056383876024214
2024-07-22,CLP,FX,-0.03905270329001006
2024-07-23,CLP,FX,0.2759711030265206
2024-07-24,CLP,FX,-0.1732897196845731
2024-07-25,CLP,FX,-0.20777353488297493
2024-07-26,CLP,FX,-0.08897278269385535
2024-07-29,CLP,FX,-0.07518731737516098
2024-07-30,CLP,FX,0.013037472710597223
2024-07-31,CLP,FX,-0.0671169025529941
2024-08-01,CLP,FX,-0.5081441785755999
2024-08-02,CLP,FX,-0.9325955126792174
2024-08-05,CLP,FX,-1.3721913657112024
2024-08-06,CLP,FX,-0.5707251358575014
2024-08-07,CLP,FX,-0.8636051412557774
2024-08-08,CLP,FX,-0.7990116371196387
2024-08-09,CLP,FX,-0.7577259974441615
2024-08-12,CLP,FX,-1.025550102192133
2024-08-13,CLP,FX,-0.9216408485633916
2024-08-14,CLP,FX,-0.5670032459657244
2024-08-16,CLP,FX,-0.50219006641046815
2024-08-19,CLP,FX,-0.2876720268140088
2024-08-20,CLP,FX,-0.5807765839977582
2024-08-21,CLP,FX,-0.7746169865979647
2024-08-22,CLP,FX,-0.9873440739573468
2024-08-23,CLP,FX,-0.9085036956885683
2024-08-26,CLP,FX,-1.1246891955861296
2024-08-27,CLP,FX,-1.1123773399349817
2024-08-28,CLP,FX,-1.2818064685902835
2024-08-29,CLP,FX,-0.9382075740982763
2024-08-30,CLP,FX,-0.6956462229651963
2024-09-02,CLP,FX,-0.8482770440291999
2024-09-03,CLP,FX,-1.3024943759967158
2024-09-04,CLP,FX,-1.0869597936761766
2024-09-05,CLP,FX,-0.7006886675900597
2024-09-06,CLP,FX,-0.617330816195325
2024-09-09,CLP,FX,-0.5580453491156601
2024-09-10,CLP,FX,-0.4779201500775481
2024-09-11,CLP,FX,-0.43739562130606446
2024-09-12,CLP,FX,-0.6724855451656888
2024-09-13,CLP,FX,-0.7766398171325399
2024-09-16,CLP,FX,-1.0389421932779803
2024-09-17,CLP,FX,-1.1562895439068852
2024-09-23,CLP,FX,-1.0094038883025478
2024-09-24,CLP,FX,-0.857329577551105
2024-09-25,CLP,FX,-1.0500037056233016
2024-09-26,CLP,FX,-0.7813369495468745
2024-09-27,CLP,FX,-1.1115194003456048
2024-09-30,CLP,FX,-0.8620638529154728
2024-10-01,CLP,FX,-1.1537109556625333
2024-10-02,CLP,FX,-1.0029044050456752
2024-10-03,CLP,FX,-1.0159248131855323
2024-10-04,CLP,FX,-0.5227588069721321
2024-10-07,CLP,FX,-0.7773162592631334
2024-10-08,CLP,FX,-0.5772306490232415
2024-10-09,CLP,FX,-0.6710965990532926
2024-10-10,CLP,FX,-0.7786222848862425
2024-10-11,CLP,FX,-0.9455507621264105
2024-10-14,CLP,FX,-0.9445264969383103
2024-10-15,CLP,FX,-0.9742551125921491
2024-10-16,CLP,FX,-0.7816245879700647
2024-10-17,CLP,FX,-0.7519830806916991
2024-10-18,CLP,FX,-0.3424311234454075
2024-10-21,CLP,FX,-0.3771842388540369
2024-10-22,CLP,FX,-0.14951720149494505
2024-10-23,CLP,FX,-0.47857061641858606
2024-10-24,CLP,FX,-0.3707516925761311
2024-10-25,CLP,FX,-0.644100529886694
2024-10-28,CLP,FX,-0.4054543419491892
2024-10-29,CLP,FX,-0.5848940768507661
2024-10-30,CLP,FX,-0.5864951039871114
2024-11-04,CLP,FX,-0.24059456638546667
2024-11-05,CLP,FX,-0.23808202938727707
2024-11-06,CLP,FX,-0.18937470546168567
2024-11-07,CLP,FX,0.48708664715617445
2024-11-08,CLP,FX,-0.09867563961383814
2024-11-11,CLP,FX,0.19489363128748072
2024-11-12,CLP,FX,0.673010049091655
2024-11-13,CLP,FX,0.8571600931135652
2024-11-14,CLP,FX,0.5635504690227167
2024-11-15,CLP,FX,0.36474901109853985
2024-11-18,CLP,FX,0.24986798160895726
2024-11-19,CLP,FX,0.23062330444828824
2024-11-20,CLP,FX,0.10863970531357196
2024-11-21,CLP,FX,0.07674767930796626
2024-11-22,CLP,FX,-0.028875344344736615
2024-11-25,CLP,FX,0.35612563951456333
2024-11-26,CLP,FX,0.23738536289888743
2024-11-27,CLP,FX,0.29899042541770265
2024-11-28,CLP,FX,0.3395651061144213
2024-11-29,CLP,FX,0.45101077139803764
2024-12-02,CLP,FX,0.38857167679560195
2024-12-03,CLP,FX,0.40582530651302995
2024-12-04,CLP,FX,0.0836635247629598
2024-12-05,CLP,FX,0.2091468397161668
2024-12-06,CLP,FX,0.25098478466379376
2024-12-09,CLP,FX,0.07741265909820229
2024-12-10,CLP,FX,0.07120333354093399
2024-12-11,CLP,FX,0.06324939296429419
2024-12-12,CLP,FX,0.2238830123945315
2024-12-13,CLP,FX,0.07685486814033066
2024-12-16,CLP,FX,-0.011825447839684602
2024-12-17,CLP,FX,0.043640430859554
2024-12-18,CLP,FX,-0.6793444323079719
2024-12-19,CLP,FX,-0.5909135207720143
2024-12-20,CLP,FX,0.05855647103356376
2024-12-23,CLP,FX,0.00256466899510199
2024-12-24,CLP,FX,0.29771199337650794
2024-12-26,CLP,FX,0.13768966897282492
2024-12-27,CLP,FX,0.12942631886531894
2024-12-30,CLP,FX,-0.008388445442054407
2025-01-02,CLP,FX,-0.2335915143335308
2025-01-03,CLP,FX,-0.18713857094575093
2025-01-06,CLP,FX,0.22830704801911603
2025-01-07,CLP,FX,0.1933704779336336
2025-01-08,CLP,FX,0.032208402788175834
2025-01-09,CLP,FX,0.05083560224482325
2025-01-10,CLP,FX,-0.1934394397068957
2025-01-13,CLP,FX,-0.14436487013620664
2025-01-14,CLP,FX,0.23872007676446094
2025-01-15,CLP,FX,0.036302007705957845
2025-01-16,CLP,FX,-0.02165376835321473
2025-01-17,CLP,FX,0.2116696606455029
2025-01-20,CLP,FX,0.3222028475306221
2025-01-21,CLP,FX,0.1881024000343481
2025-01-22,CLP,FX,0.23731277210353627
2025-01-23,CLP,FX,0.08695321604718595
2025-01-24,CLP,FX,0.11641431777490131
2025-01-27,CLP,FX,-0.20714875978993794
2025-01-28,CLP,FX,-0.23788582736638883
2025-01-29,CLP,FX,-0.05500148174948835
2025-01-30,CLP,FX,-0.03739138065675672
2025-01-31,CLP,FX,-0.1676889853221003
2025-02-03,CLP,FX,-0.5712829333311332
2025-02-04,CLP,FX,-0.33218511871342343
2025-02-05,CLP,FX,-0.3484337363562304
2025-02-06,CLP,FX,-0.541283625856158
2025-02-07,CLP,FX,-0.4680078927080289
2025-02-10,CLP,FX,-0.7185309841253076
2025-02-11,CLP,FX,-0.7145212068002624
2025-02-12,CLP,FX,-0.48058422191877553
2025-02-13,CLP,FX,-0.7207022290694056
2025-02-14,CLP,FX,-0.7130847065391892
2025-02-17,CLP,FX,-1.0650841948664291
2025-02-18,CLP,FX,-0.8613191136060943
2025-02-19,CLP,FX,-0.821461694503435
2025-02-20,CLP,FX,-0.7791736428354282
2025-02-21,CLP,FX,-1.0168477524812822
2025-02-24,CLP,FX,-1.088055025668437
2025-02-25,CLP,FX,-0.99023853022784
2025-02-26,CLP,FX,-1.1347796424468641
2025-02-27,CLP,FX,-1.195681470825483
2025-02-28,CLP,FX,-1.0737085997671725
2025-03-03,CLP,FX,-1.0882872759851152
2025-03-04,CLP,FX,-1.054492805631476
2025-03-05,CLP,FX,-0.9196576861297111
2025-03-06,CLP,FX,-1.155718439017311
2025-03-07,CLP,FX,-1.2532528064298682
2025-03-10,CLP,FX,-1.2439662664020459
2025-03-11,CLP,FX,-1.0630822508332993
2025-03-12,CLP,FX,-0.8314410235446953
2025-03-13,CLP,FX,-0.8434722953205781
2025-03-14,CLP,FX,-0.360228355266198
2025-03-17,CLP,FX,-0.4583321157817836
2025-03-18,CLP,FX,-0.6933643221112671
2025-03-19,CLP,FX,-0.7749408779482336
2025-03-20,CLP,FX,-0.8872891524340005
2025-03-21,CLP,FX,-0.6726000081389898
2025-03-24,CLP,FX,-0.43675212191756496
2025-03-25,CLP,FX,-0.581598961102967
2025-03-26,CLP,FX,-0.7555056124860967
2025-03-27,CLP,FX,-0.6966734545175948
2025-03-28,CLP,FX,-0.6033809045793072
2025-03-31,CLP,FX,-0.38694018573736433
2025-04-01,CLP,FX,-0.2777976257579486
2025-04-02,CLP,FX,-0.5131227902557569
2025-04-03,CLP,FX,-0.3032342395248966
2025-04-04,CLP,FX,-0.8706183420006354
2025-04-07,CLP,FX,-0.40915264184303907
2025-04-08,CLP,FX,-0.06607962725804603
2025-04-09,CLP,FX,0.010176392154336685
2025-04-10,CLP,FX,0.44877464795348204
2025-04-11,CLP,FX,0.4084666948022302
2025-04-14,CLP,FX,0.5850197185906664
2025-04-15,CLP,FX,0.40322245160178594
2025-04-16,CLP,FX,0.5116451197258739
2025-04-17,CLP,FX,0.7181827322927932
2025-04-21,CLP,FX,0.7340702627333262
2025-04-22,CLP,FX,0.5988022251248082
2025-04-23,CLP,FX,0.28976766480909083
2025-04-24,CLP,FX,-0.14825495878263173
2025-04-25,CLP,FX,-0.20590394933347694
2025-04-28,CLP,FX,-0.21898459015827354
2025-04-29,CLP,FX,-0.11552756461541681
2025-04-30,CLP,FX,0.18394378130567635
2025-05-02,CLP,FX,0.5292237082243326
2025-05-05,CLP,FX,0.250785064796846
2025-05-06,CLP,FX,0.17966151287609966
2025-05-07,CLP,FX,0.3074056725489152
2025-05-08,CLP,FX,0.5066909978865947
2025-05-09,CLP,FX,0.36987299162205667
2025-05-12,CLP,FX,0.16564616734209697
2025-05-13,CLP,FX,0.2495019727596788
2025-05-14,CLP,FX,0.39864709409847554
2025-05-15,CLP,FX,0.4542918909428555
2025-05-16,CLP,FX,0.4867181998027531
2025-05-19,CLP,FX,0.5833867772286808
2025-05-20,CLP,FX,0.4527435829189172
2025-05-22,CLP,FX,0.6619684315592466
2025-05-23,CLP,FX,0.6422520139947988
2025-05-26,CLP,FX,0.7006450469466248
2025-05-27,CLP,FX,0.6746830817271834
2025-05-28,CLP,FX,0.6470618418434801
2025-05-29,CLP,FX,0.6939558103279808
2025-05-30,CLP,FX,0.7350446719830697
2025-06-02,CLP,FX,0.9110286676790323
2025-06-03,CLP,FX,0.7877222595430375
2025-06-04,CLP,FX,0.8322822908252696
2025-06-05,CLP,FX,0.7329493487194868
2025-06-06,CLP,FX,0.6566744057274118
2025-06-09,CLP,FX,0.6665135450987706
2025-06-10,CLP,FX,0.6866177458145549
2025-06-11,CLP,FX,0.6577175543072641
2025-06-12,CLP,FX,0.5736449876210843
2025-06-13,CLP,FX,-0.06620963739694519
2025-06-16,CLP,FX,0.32369143726039906
2025-06-17,CLP,FX,-0.09076659214175807
2025-06-18,CLP,FX,0.08874465139194682
